"紀錄編號",Date,"COUNTYNAME","TOWNNAME","地點整併","經度","緯度","蛙種","記錄方式","生活型態","數量(隻)"
309550,2019/5/14,"台北市","士林區","士林官邸生態園",121.530154,25.092834,"斑腿樹蛙","聽音","雄蛙",3
309551,2019/5/14,"台北市","士林區","士林官邸生態園",121.530154,25.092834,"斑腿樹蛙","目視","成蛙",1
309558,2019/6/24,"台北市","士林區","士林官邸生態園",121.530154,25.092834,"斑腿樹蛙","目視","成蛙",7
309559,2019/6/24,"台北市","士林區","士林官邸生態園",121.530154,25.092834,"斑腿樹蛙","聽音","雄蛙",2
309560,2019/6/24,"台北市","士林區","士林官邸生態園",121.530154,25.092834,"斑腿樹蛙","聽音","雄蛙",3
309566,2019/7/16,"台北市","士林區","士林官邸生態園",121.530154,25.092834,"斑腿樹蛙","目視","成蛙",1
309567,2019/7/16,"台北市","士林區","士林官邸生態園",121.530154,25.092834,"斑腿樹蛙","目視","成蛙",2
309568,2019/7/16,"台北市","士林區","士林官邸生態園",121.530154,25.092834,"斑腿樹蛙","聽音","雄蛙",3
309728,2019/7/20,"台北市","南港區","潘家菜園",121.609275,25.042244,"斑腿樹蛙","目視","雌蛙",1
309729,2019/7/20,"台北市","南港區","潘家菜園",121.609275,25.042244,"斑腿樹蛙","目視","雌蛙",1
309730,2019/7/20,"台北市","南港區","潘家菜園",121.609275,25.042244,"斑腿樹蛙","聽音","雄蛙",3
309731,2019/7/20,"台北市","南港區","潘家菜園",121.609275,25.042244,"斑腿樹蛙","目視","雄蛙",1
309748,2019/7/20,"台北市","南港區","潘家菜園",121.609275,25.042244,"斑腿樹蛙","目視","雌蛙",1
309749,2019/7/20,"台北市","南港區","潘家菜園",121.609275,25.042244,"斑腿樹蛙","目視","雌蛙",1
309750,2019/7/20,"台北市","南港區","潘家菜園",121.609275,25.042244,"斑腿樹蛙","目視","雌蛙",1
309751,2019/7/20,"台北市","南港區","潘家菜園",121.609275,25.042244,"斑腿樹蛙","目視","雌蛙",1
309752,2019/7/20,"台北市","南港區","潘家菜園",121.609275,25.042244,"斑腿樹蛙","目視","雌蛙",1
309753,2019/7/20,"台北市","南港區","潘家菜園",121.609275,25.042244,"斑腿樹蛙","目視","雄蛙",2
309754,2019/7/20,"台北市","南港區","潘家菜園",121.609275,25.042244,"斑腿樹蛙","目視","雄蛙",1
309755,2019/7/20,"台北市","南港區","潘家菜園",121.609275,25.042244,"斑腿樹蛙","目視","雄蛙",4
309756,2019/7/20,"台北市","南港區","潘家菜園",121.609275,25.042244,"斑腿樹蛙","目視","雄蛙",1
309757,2019/7/20,"台北市","南港區","潘家菜園",121.609275,25.042244,"斑腿樹蛙","目視","幼體",1
309758,2019/7/20,"台北市","南港區","潘家菜園",121.609275,25.042244,"斑腿樹蛙","目視","卵塊","不計數"
309759,2019/7/21,"台北市","南港區","中研院生技園區生態池",121.609651,25.048002,"斑腿樹蛙","目視","雄蛙",1
309760,2019/7/21,"台北市","南港區","中研院生技園區生態池",121.609651,25.048002,"斑腿樹蛙","目視","成蛙",1
309761,2019/7/21,"台北市","南港區","中研院生技園區生態池",121.609651,25.048002,"斑腿樹蛙","目視","雄蛙",3
309762,2019/7/21,"台北市","南港區","中研院生技園區生態池",121.609651,25.048002,"斑腿樹蛙","目視","成蛙",1
309763,2019/7/21,"台北市","南港區","中研院生技園區生態池",121.609651,25.048002,"斑腿樹蛙","目視","雌蛙",1
309764,2019/7/21,"台北市","南港區","中研院生技園區生態池",121.609651,25.048002,"斑腿樹蛙","目視","卵塊","不計數"
309765,2019/7/21,"台北市","南港區","中研院生技園區生態池",121.609651,25.048002,"斑腿樹蛙","聽音","雄蛙",4
309766,2019/7/21,"台北市","南港區","中研院生技園區生態池",121.609651,25.048002,"斑腿樹蛙","目視","雌蛙",1
309784,2019/7/21,"台北市","南港區","中研院生技園區生態池",121.609651,25.048002,"斑腿樹蛙","目視","雄蛙",1
309785,2019/7/21,"台北市","南港區","中研院生技園區生態池",121.609651,25.048002,"斑腿樹蛙","目視","雌蛙",1
309786,2019/7/21,"台北市","南港區","中研院生技園區生態池",121.609651,25.048002,"斑腿樹蛙","目視","雌蛙",2
309787,2019/7/21,"台北市","南港區","中研院生技園區生態池",121.609651,25.048002,"斑腿樹蛙","目視","雌蛙",1
309788,2019/7/21,"台北市","南港區","中研院生技園區生態池",121.609651,25.048002,"斑腿樹蛙","目視","雌蛙",1
309789,2019/7/21,"台北市","南港區","中研院生技園區生態池",121.609651,25.048002,"斑腿樹蛙","目視","雄蛙",2
309791,2019/7/21,"台北市","南港區","中研院生技園區生態池",121.609651,25.048002,"斑腿樹蛙","目視","雄蛙",2
309792,2019/7/21,"台北市","南港區","中研院生技園區生態池",121.609651,25.048002,"斑腿樹蛙","目視","雄蛙",3
309793,2019/7/21,"台北市","南港區","中研院生技園區生態池",121.609651,25.048002,"斑腿樹蛙","目視","雄蛙",1
309794,2019/7/21,"台北市","南港區","中研院生技園區生態池",121.609651,25.048002,"斑腿樹蛙","目視","雄蛙",1
309795,2019/7/21,"台北市","南港區","中研院生技園區生態池",121.609651,25.048002,"斑腿樹蛙","目視","幼體",1
309796,2019/7/21,"台北市","南港區","中研院生技園區生態池",121.609651,25.048002,"斑腿樹蛙","目視","幼體",3
309807,2019/7/21,"台北市","南港區","中研院生技園區東北角",121.608884,25.049297,"斑腿樹蛙","目視","雄蛙",1
309809,2019/7/21,"台北市","南港區","中研院生技園區東北角",121.608884,25.049297,"斑腿樹蛙","目視","雄蛙",2
309810,2019/7/21,"台北市","南港區","中研院生技園區東北角",121.608884,25.049297,"斑腿樹蛙","聽音","雄蛙",3
309811,2019/7/21,"台北市","南港區","中研院生技園區東北角",121.608884,25.049297,"斑腿樹蛙","目視","雌蛙",1
309812,2019/7/21,"台北市","南港區","中研院生技園區東北角",121.608884,25.049297,"斑腿樹蛙","目視","雄蛙",2
309813,2019/7/21,"台北市","南港區","中研院生技園區東北角",121.608884,25.049297,"斑腿樹蛙","目視","雄蛙",1
309814,2019/7/21,"台北市","南港區","中研院生技園區東北角",121.608884,25.049297,"斑腿樹蛙","目視","雄蛙",1
309815,2019/7/21,"台北市","南港區","中研院生技園區東北角",121.608884,25.049297,"斑腿樹蛙","目視","雄蛙",1
309816,2019/7/21,"台北市","南港區","中研院生技園區東北角",121.608884,25.049297,"斑腿樹蛙","目視","幼體",1
309843,2019/7/24,"台中市","太平區","東汴里法蝶餐廳景觀園區",120.813163,24.13679,"斑腿樹蛙","聽音","雄蛙",2
309949,2019/7/23,"新竹縣","關西鎮","南山水土保持戶外教室外圍",121.157416,24.786234,"斑腿樹蛙","目視","蝌蚪","不計數"
309995,2019/7/19,"新北市","土城區","土城青雲路",121.472488,24.964522,"斑腿樹蛙","目視","雄蛙",1
310000,2019/7/19,"新北市","土城區","土城青雲路",121.472488,24.964522,"斑腿樹蛙","目視","雄蛙",1
310041,2019/7/19,"新北市","土城區","土城青雲路",121.472488,24.964522,"斑腿樹蛙","目視","雌蛙",1
310082,2019/7/23,"基隆市","中正區","龍崗步道",121.774886,25.148966,"斑腿樹蛙","目視","雄蛙",2
310083,2019/7/23,"基隆市","中正區","龍崗步道",121.774886,25.148966,"斑腿樹蛙","目視","雄蛙",1
310084,2019/7/23,"基隆市","中正區","龍崗步道",121.774886,25.148966,"斑腿樹蛙","目視","雌蛙",1
310098,2019/7/22,"新北市","淡水區","淡水水源地",121.465622,25.176289,"斑腿樹蛙","目視","成蛙",2
310105,2019/7/22,"新北市","淡水區","淡水水源地",121.465622,25.176289,"斑腿樹蛙","聽音","雄蛙",2
310109,2019/7/23,"台北市","文山區","明德宮杏花林",121.57884,24.970006,"斑腿樹蛙","目視","卵塊","不計數"
310113,2019/7/23,"台北市","文山區","明德宮杏花林",121.57884,24.970006,"斑腿樹蛙","聽音","雄蛙",6
310117,2019/7/23,"台北市","文山區","明德宮杏花林",121.57884,24.970006,"斑腿樹蛙","聽音","雄蛙",1
310125,2019/7/23,"台北市","文山區","明德宮杏花林",121.57884,24.970006,"斑腿樹蛙","目視","雄蛙",1
310126,2019/7/23,"台北市","文山區","貓空茶園",121.583775,24.966357,"斑腿樹蛙","目視","雄蛙",8
310127,2019/7/23,"台北市","文山區","貓空茶園",121.583775,24.966357,"斑腿樹蛙","目視","雌蛙",1
310128,2019/7/23,"台北市","文山區","貓空茶園",121.583775,24.966357,"斑腿樹蛙","目視","雄蛙",1
310129,2019/7/23,"台北市","文山區","貓空茶園",121.583775,24.966357,"斑腿樹蛙","目視","雄蛙",1
310141,2019/7/23,"台北市","文山區","樟樹步道水田",121.583571,24.967152,"斑腿樹蛙","聽音","雄蛙",7
310142,2019/7/23,"台北市","文山區","樟樹步道水田",121.583571,24.967152,"斑腿樹蛙","聽音","雄蛙",4
310143,2019/7/23,"台北市","文山區","樟樹步道水田",121.583571,24.967152,"斑腿樹蛙","目視","雄蛙",3
310144,2019/7/23,"台北市","文山區","樟樹步道水田",121.583571,24.967152,"斑腿樹蛙","目視","雄蛙",3
310145,2019/7/23,"台北市","文山區","樟樹步道水田",121.583571,24.967152,"斑腿樹蛙","目視","雄蛙",1
310146,2019/7/23,"台北市","文山區","樟樹步道水田",121.583571,24.967152,"斑腿樹蛙","目視","雌蛙",1
310193,2019/7/21,"雲林縣","林內鄉","龍過脈步道",120.615454,23.755943,"斑腿樹蛙","目視","雌蛙",1
310223,2019/7/25,"新竹縣","竹東鎮","六香田一區",121.059584,24.76154,"斑腿樹蛙","目視","雄蛙",1
310225,2019/7/25,"新竹縣","竹東鎮","六香田一區",121.059584,24.76154,"斑腿樹蛙","目視","蝌蚪","不計數"
310226,2019/7/25,"新竹縣","竹東鎮","六香田一區",121.059584,24.76154,"斑腿樹蛙","目視","雌蛙",1
310227,2019/7/25,"新竹縣","竹東鎮","六香田一區",121.059584,24.76154,"斑腿樹蛙","聽音","雄蛙",1
310228,2019/7/25,"新竹縣","竹東鎮","六香田一區",121.059584,24.76154,"斑腿樹蛙","聽音","雄蛙",1
310229,2019/7/25,"新竹縣","竹東鎮","六香田一區",121.059584,24.76154,"斑腿樹蛙","聽音","雄蛙",1
310230,2019/7/25,"新竹縣","竹東鎮","六香田一區",121.059584,24.76154,"斑腿樹蛙","目視","雌蛙",1
310257,2019/7/25,"新竹縣","竹東鎮","六香田二區",121.058367,24.759247,"斑腿樹蛙","聽音","雄蛙",1
310260,2019/7/25,"新竹縣","竹東鎮","六香田二區",121.058367,24.759247,"斑腿樹蛙","聽音","雄蛙",4
310261,2019/7/25,"新竹縣","竹東鎮","六香田二區",121.058367,24.759247,"斑腿樹蛙","目視","蝌蚪","不計數"
310262,2019/7/25,"新竹縣","竹東鎮","六香田二區",121.058367,24.759247,"斑腿樹蛙","目視","雌蛙",1
310263,2019/7/25,"新竹縣","竹東鎮","六香田二區",121.058367,24.759247,"斑腿樹蛙","目視","雄蛙",1
310264,2019/7/25,"新竹縣","竹東鎮","六香田二區",121.058367,24.759247,"斑腿樹蛙","目視","雄蛙",1
310265,2019/7/25,"新竹縣","竹東鎮","六香田二區",121.058367,24.759247,"斑腿樹蛙","聽音","雄蛙","20~29"
310266,2019/7/25,"新竹縣","竹東鎮","六香田二區",121.058367,24.759247,"斑腿樹蛙","目視","卵塊","不計數"
310267,2019/7/25,"新竹縣","竹東鎮","六香田二區",121.058367,24.759247,"斑腿樹蛙","目視","雄蛙",1
310268,2019/7/25,"新竹縣","竹東鎮","六香田二區",121.058367,24.759247,"斑腿樹蛙","目視","雄蛙",1
310269,2019/7/25,"新竹縣","竹東鎮","六香田二區",121.058367,24.759247,"斑腿樹蛙","目視","雌蛙",1
310270,2019/7/25,"新竹縣","竹東鎮","六香田二區",121.058367,24.759247,"斑腿樹蛙","聽音","雄蛙",5
310271,2019/7/25,"新竹縣","竹東鎮","六香田二區",121.058367,24.759247,"斑腿樹蛙","目視","雄蛙",3
310340,2019/7/27,"台北市","文山區","樟湖步道",121.583149,24.965926,"斑腿樹蛙","目視","雌蛙",2
310342,2019/7/27,"台北市","文山區","樟湖步道",121.583149,24.965926,"斑腿樹蛙","目視","雄蛙",12
310347,2019/7/27,"台北市","文山區","樟湖步道",121.583149,24.965926,"斑腿樹蛙","目視","卵塊","不計數"
310350,2019/7/27,"台北市","文山區","樟湖步道",121.583149,24.965926,"斑腿樹蛙","目視","幼體",5
310487,2019/7/27,"台中市","東勢區","舊東勢高工校園及其周遭",120.837906,24.247698,"斑腿樹蛙","聽音","雄蛙",1
310488,2019/7/27,"台中市","東勢區","舊東勢高工校園及其周遭",120.837906,24.247698,"斑腿樹蛙","聽音","雄蛙",1
310489,2019/7/27,"台中市","東勢區","舊東勢高工校園及其周遭",120.837906,24.247698,"斑腿樹蛙","聽音","雄蛙",2
310508,2019/7/27,"台中市","東勢區","舊東勢高工校園及其周遭",120.837906,24.247698,"斑腿樹蛙","目視","雄蛙",1
310542,2019/7/7,"台中市","東勢區","石角溪步道",120.841431,24.248018,"斑腿樹蛙","目視","幼體",1
310570,2019/7/29,"台中市","東勢區","小中科",120.840136,24.2598,"斑腿樹蛙","目視","雄蛙",2
310571,2019/7/29,"台中市","東勢區","小中科",120.840136,24.2598,"斑腿樹蛙","目視","雌蛙",1
310616,2019/7/30,"新北市","深坑區","王軍寮母子樹涼亭",121.6199,24.991291,"斑腿樹蛙","目視","雄蛙",1
310617,2019/7/30,"新北市","深坑區","王軍寮母子樹涼亭",121.6199,24.991291,"斑腿樹蛙","目視","雌蛙",1
310618,2019/7/30,"新北市","深坑區","王軍寮母子樹涼亭",121.6199,24.991291,"斑腿樹蛙","目視","成蛙",5
310622,2019/7/30,"新北市","深坑區","王軍寮母子樹涼亭",121.6199,24.991291,"斑腿樹蛙","目視","雌蛙",1
310623,2019/7/30,"新北市","深坑區","王軍寮母子樹涼亭",121.6199,24.991291,"斑腿樹蛙","目視","雄蛙",5
310624,2019/7/30,"新北市","深坑區","王軍寮母子樹涼亭",121.6199,24.991291,"斑腿樹蛙","聽音","雄蛙",3
310625,2019/7/30,"新北市","深坑區","王軍寮母子樹涼亭",121.6199,24.991291,"斑腿樹蛙","目視","雄蛙",2
310636,2019/7/24,"新北市","深坑區","向天湖",121.623087,24.988804,"斑腿樹蛙","目視","雄蛙",3
310637,2019/7/24,"新北市","深坑區","向天湖",121.623087,24.988804,"斑腿樹蛙","目視","成蛙",11
310638,2019/7/24,"新北市","深坑區","向天湖",121.623087,24.988804,"斑腿樹蛙","目視","成蛙",2
310671,2019/7/29,"桃園市","大溪區","花開了",121.311136,24.827137,"斑腿樹蛙","聽音","雄蛙",2
310703,2019/7/29,"桃園市","大溪區","慈惠堂",121.312992,24.82567,"斑腿樹蛙","聽音","雄蛙",1
310707,2019/7/29,"桃園市","大溪區","慈惠堂",121.312992,24.82567,"斑腿樹蛙","目視","蝌蚪","不計數"
310728,2019/7/30,"桃園市","大溪區","百吉國小",121.311236,24.823651,"斑腿樹蛙","聽音","雄蛙",3
310754,2019/7/30,"新北市","五股區","外寮路-水池2(紅)",121.423073,25.07867,"斑腿樹蛙","聽音","雄蛙",3
310768,2019/7/30,"新北市","五股區","外寮路",121.427371,25.077547,"斑腿樹蛙","聽音","雄蛙",5
310772,2019/7/29,"桃園市","龜山區","育英街",121.347602,24.996799,"斑腿樹蛙","聽音","雄蛙",5
310776,2019/7/29,"桃園市","龜山區","成功工商周邊菜園",121.349315,24.989699,"斑腿樹蛙","目視","雄蛙",1
310778,2019/7/29,"桃園市","龜山區","福源山登山步道",121.353816,24.984009,"斑腿樹蛙","目視","雄蛙",3
310779,2019/7/29,"桃園市","龜山區","福源山登山步道",121.353816,24.984009,"斑腿樹蛙","目視","雄蛙",2
310780,2019/7/29,"桃園市","龜山區","福源山登山步道",121.353816,24.984009,"斑腿樹蛙","目視","卵塊","不計數"
310781,2019/7/29,"桃園市","龜山區","福源山登山步道",121.353816,24.984009,"斑腿樹蛙","聽音","雄蛙",2
310794,2019/7/25,"新北市","新莊區","新莊市水源地",121.399177,25.040294,"斑腿樹蛙","目視","雌蛙",1
310795,2019/7/25,"新北市","新莊區","新莊市水源地",121.399177,25.040294,"斑腿樹蛙","目視","卵塊","不計數"
310810,2019/7/25,"新北市","新莊區","新莊市水源地",121.399177,25.040294,"斑腿樹蛙","目視","雄蛙",1
310811,2019/7/25,"新北市","新莊區","新莊市水源地",121.399177,25.040294,"斑腿樹蛙","聽音","雄蛙",3
310833,2019/7/6,"台中市","北屯區","中正露營區",120.781909,24.173967,"斑腿樹蛙","聽音","雄蛙",2
310834,2019/7/6,"台中市","北屯區","中正露營區",120.781909,24.173967,"斑腿樹蛙","目視","雄蛙",1
310835,2019/7/6,"台中市","北屯區","中正露營區",120.781909,24.173967,"斑腿樹蛙","目視","雄蛙",1
310836,2019/7/6,"台中市","北屯區","中正露營區",120.781909,24.173967,"斑腿樹蛙","目視","雌蛙",1
310849,2019/7/6,"台中市","北屯區","濁水巷",120.761366,24.191562,"斑腿樹蛙","目視","雄蛙",5
310850,2019/7/6,"台中市","北屯區","濁水巷",120.761366,24.191562,"斑腿樹蛙","聽音","雄蛙",2
310851,2019/7/6,"台中市","北屯區","濁水巷",120.761366,24.191562,"斑腿樹蛙","目視","卵塊","不計數"
310864,2019/6/1,"嘉義縣","大林鎮","松竹村",120.437591,23.626392,"斑腿樹蛙","目視","成蛙",1
310892,2019/6/1,"雲林縣","大埤鄉","霞苞蓮",120.449511,23.63048,"斑腿樹蛙","聽音","雄蛙",1
310994,2019/8/2,"南投縣","集集鎮","特生中心",120.805748,23.81987,"斑腿樹蛙","目視","雄蛙",2
311021,2019/5/17,"台北市","文山區","臺北市立動物園─蟲蟲探索谷",121.58113,24.993605,"斑腿樹蛙","聽音","雄蛙",1
311022,2019/5/17,"台北市","文山區","臺北市立動物園─蟲蟲探索谷",121.58113,24.993605,"斑腿樹蛙","聽音","雄蛙",1
311023,2019/5/17,"台北市","文山區","臺北市立動物園─蟲蟲探索谷",121.58113,24.993605,"斑腿樹蛙","目視","雄蛙",4
311024,2019/5/17,"台北市","文山區","臺北市立動物園─蟲蟲探索谷",121.58113,24.993605,"斑腿樹蛙","目視","雄蛙",11
311025,2019/5/17,"台北市","文山區","臺北市立動物園─蟲蟲探索谷",121.58113,24.993605,"斑腿樹蛙","聽音","雄蛙",3
311026,2019/5/17,"台北市","文山區","臺北市立動物園─蟲蟲探索谷",121.58113,24.993605,"斑腿樹蛙","目視","雌蛙",1
311044,2019/5/17,"台北市","文山區","臺北市立動物園--教育中心",121.581804,24.997927,"斑腿樹蛙","目視","雄蛙",3
311046,2019/5/17,"台北市","文山區","臺北市立動物園--教育中心",121.581804,24.997927,"斑腿樹蛙","聽音","雄蛙",2
311047,2019/5/17,"台北市","文山區","臺北市立動物園--教育中心",121.581804,24.997927,"斑腿樹蛙","聽音","雄蛙","20~29"
