年,季節,蛙種,數量,縣市,鄉鎮,地點,環境型態,經度,緯度
2012,S4,臺北赤蛙,0,桃園市,龍潭區,齊粑崠,墾地,121.209668,24.812091
2012,S4,臺北樹蛙,1,桃園市,龍潭區,齊粑崠,墾地,121.209668,24.812091
2012,S4,盤古蟾蜍,8,桃園市,龍潭區,齊粑崠,墾地,121.209668,24.812091
2012,S4,褐樹蛙,0,桃園市,龍潭區,齊粑崠,墾地,121.209668,24.812091
2012,S4,澤蛙,1,桃園市,龍潭區,齊粑崠,墾地,121.209668,24.812091
2012,S1,小雨蛙,3,嘉義縣,大林鎮,162縣21k旁,墾地,120.480458,23.603985
2012,S1,中國樹蟾,0,嘉義縣,大林鎮,162縣21k旁,墾地,120.480458,23.603985
2012,S1,史丹吉氏小雨蛙,0,嘉義縣,大林鎮,162縣21k旁,墾地,120.480458,23.603985
2012,S1,布氏樹蛙,0,嘉義縣,大林鎮,162縣21k旁,墾地,120.480458,23.603985
2012,S1,拉都希氏赤蛙,1,嘉義縣,大林鎮,162縣21k旁,墾地,120.480458,23.603985
2012,S1,貢德氏赤蛙,0,嘉義縣,大林鎮,162縣21k旁,墾地,120.480458,23.603985
2012,S1,黑眶蟾蜍,0,嘉義縣,大林鎮,162縣21k旁,墾地,120.480458,23.603985
2012,S1,諸羅樹蛙,0,嘉義縣,大林鎮,162縣21k旁,墾地,120.480458,23.603985
2012,S1,澤蛙,1,嘉義縣,大林鎮,162縣21k旁,墾地,120.480458,23.603985
2012,S2,小雨蛙,5,嘉義縣,大林鎮,162縣21k旁,墾地,120.480458,23.603985
2012,S2,中國樹蟾,1,嘉義縣,大林鎮,162縣21k旁,墾地,120.480458,23.603985
2012,S2,史丹吉氏小雨蛙,0,嘉義縣,大林鎮,162縣21k旁,墾地,120.480458,23.603985
2012,S2,布氏樹蛙,0,嘉義縣,大林鎮,162縣21k旁,墾地,120.480458,23.603985
2012,S2,拉都希氏赤蛙,0,嘉義縣,大林鎮,162縣21k旁,墾地,120.480458,23.603985
2012,S2,貢德氏赤蛙,1,嘉義縣,大林鎮,162縣21k旁,墾地,120.480458,23.603985
2012,S2,黑眶蟾蜍,2,嘉義縣,大林鎮,162縣21k旁,墾地,120.480458,23.603985
2012,S2,諸羅樹蛙,27,嘉義縣,大林鎮,162縣21k旁,墾地,120.480458,23.603985
2012,S2,澤蛙,5,嘉義縣,大林鎮,162縣21k旁,墾地,120.480458,23.603985
2012,S3,小雨蛙,2,嘉義縣,大林鎮,162縣21k旁,墾地,120.480458,23.603985
2012,S3,中國樹蟾,1,嘉義縣,大林鎮,162縣21k旁,墾地,120.480458,23.603985
2012,S3,史丹吉氏小雨蛙,0,嘉義縣,大林鎮,162縣21k旁,墾地,120.480458,23.603985
2012,S3,布氏樹蛙,0,嘉義縣,大林鎮,162縣21k旁,墾地,120.480458,23.603985
2012,S3,拉都希氏赤蛙,0,嘉義縣,大林鎮,162縣21k旁,墾地,120.480458,23.603985
2012,S3,貢德氏赤蛙,0,嘉義縣,大林鎮,162縣21k旁,墾地,120.480458,23.603985
2012,S3,黑眶蟾蜍,3,嘉義縣,大林鎮,162縣21k旁,墾地,120.480458,23.603985
2012,S3,諸羅樹蛙,17,嘉義縣,大林鎮,162縣21k旁,墾地,120.480458,23.603985
2012,S3,澤蛙,13,嘉義縣,大林鎮,162縣21k旁,墾地,120.480458,23.603985
2012,S4,小雨蛙,2,嘉義縣,大林鎮,162縣21k旁,墾地,120.480458,23.603985
2012,S4,中國樹蟾,3,嘉義縣,大林鎮,162縣21k旁,墾地,120.480458,23.603985
2012,S4,史丹吉氏小雨蛙,0,嘉義縣,大林鎮,162縣21k旁,墾地,120.480458,23.603985
2012,S4,布氏樹蛙,0,嘉義縣,大林鎮,162縣21k旁,墾地,120.480458,23.603985
2012,S4,拉都希氏赤蛙,0,嘉義縣,大林鎮,162縣21k旁,墾地,120.480458,23.603985
2012,S4,貢德氏赤蛙,0,嘉義縣,大林鎮,162縣21k旁,墾地,120.480458,23.603985
2012,S4,黑眶蟾蜍,0,嘉義縣,大林鎮,162縣21k旁,墾地,120.480458,23.603985
2012,S4,諸羅樹蛙,3,嘉義縣,大林鎮,162縣21k旁,墾地,120.480458,23.603985
2012,S4,澤蛙,1,嘉義縣,大林鎮,162縣21k旁,墾地,120.480458,23.603985
2012,S1,小雨蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S1,日本樹蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S1,布氏樹蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S1,艾氏樹蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S1,拉都希氏赤蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S1,虎皮蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S1,貢德氏赤蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S1,莫氏樹蛙,3,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S1,斯文豪氏赤蛙,5,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S1,黑眶蟾蜍,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S1,黑蒙西氏小雨蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S1,腹斑蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S1,盤古蟾蜍,2,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S1,褐樹蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S1,澤蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S2,小雨蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S2,日本樹蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S2,布氏樹蛙,1,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S2,艾氏樹蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S2,拉都希氏赤蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S2,虎皮蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S2,貢德氏赤蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S2,莫氏樹蛙,2,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S2,斯文豪氏赤蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S2,黑眶蟾蜍,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S2,黑蒙西氏小雨蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S2,腹斑蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S2,盤古蟾蜍,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S2,褐樹蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S2,澤蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S3,小雨蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S3,日本樹蛙,4,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S3,布氏樹蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S3,艾氏樹蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S3,拉都希氏赤蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S3,虎皮蛙,1,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S3,貢德氏赤蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S3,莫氏樹蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S3,斯文豪氏赤蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S3,黑眶蟾蜍,1,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S3,黑蒙西氏小雨蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S3,腹斑蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S3,盤古蟾蜍,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S3,褐樹蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S3,澤蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S4,小雨蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S4,日本樹蛙,3,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S4,布氏樹蛙,1,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S4,艾氏樹蛙,1,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S4,拉都希氏赤蛙,15,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S4,虎皮蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S4,貢德氏赤蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S4,莫氏樹蛙,5,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S4,斯文豪氏赤蛙,9,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S4,黑眶蟾蜍,1,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S4,黑蒙西氏小雨蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S4,腹斑蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S4,盤古蟾蜍,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S4,褐樹蛙,1,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S4,澤蛙,5,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2012,S1,小雨蛙,0,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S1,日本樹蛙,0,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S1,布氏樹蛙,0,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S1,艾氏樹蛙,2,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S1,拉都希氏赤蛙,2,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S1,虎皮蛙,0,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S1,貢德氏赤蛙,0,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S1,莫氏樹蛙,3,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S1,斯文豪氏赤蛙,3,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S1,黑眶蟾蜍,0,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S1,黑蒙西氏小雨蛙,0,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S1,腹斑蛙,0,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S1,盤古蟾蜍,0,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S1,褐樹蛙,0,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S1,澤蛙,0,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S2,小雨蛙,0,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S2,日本樹蛙,0,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S2,布氏樹蛙,0,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S2,艾氏樹蛙,0,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S2,拉都希氏赤蛙,5,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S2,虎皮蛙,0,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S2,貢德氏赤蛙,0,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S2,莫氏樹蛙,3,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S2,斯文豪氏赤蛙,5,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S2,黑眶蟾蜍,0,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S2,黑蒙西氏小雨蛙,0,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S2,腹斑蛙,0,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S2,盤古蟾蜍,3,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S2,褐樹蛙,0,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S2,澤蛙,0,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S3,小雨蛙,0,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S3,日本樹蛙,1,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S3,布氏樹蛙,0,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S3,艾氏樹蛙,0,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S3,拉都希氏赤蛙,1,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S3,虎皮蛙,0,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S3,貢德氏赤蛙,0,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S3,莫氏樹蛙,1,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S3,斯文豪氏赤蛙,1,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S3,黑眶蟾蜍,0,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S3,黑蒙西氏小雨蛙,0,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S3,腹斑蛙,0,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S3,盤古蟾蜍,0,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S3,褐樹蛙,0,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S3,澤蛙,0,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S4,小雨蛙,0,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S4,日本樹蛙,2,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S4,布氏樹蛙,0,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S4,艾氏樹蛙,0,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S4,拉都希氏赤蛙,0,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S4,虎皮蛙,0,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S4,貢德氏赤蛙,0,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S4,莫氏樹蛙,0,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S4,斯文豪氏赤蛙,0,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S4,黑眶蟾蜍,0,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S4,黑蒙西氏小雨蛙,0,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S4,腹斑蛙,0,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S4,盤古蟾蜍,0,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S4,褐樹蛙,0,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S4,澤蛙,1,花蓮縣,壽豐鄉,193縣道70K,墾地,121.534631,23.832402
2012,S1,小雨蛙,0,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S1,日本樹蛙,0,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S1,布氏樹蛙,0,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S1,艾氏樹蛙,5,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S1,拉都希氏赤蛙,0,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S1,虎皮蛙,0,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S1,貢德氏赤蛙,0,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S1,莫氏樹蛙,7,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S1,斯文豪氏赤蛙,0,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S1,黑眶蟾蜍,0,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S1,黑蒙西氏小雨蛙,0,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S1,腹斑蛙,0,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S1,盤古蟾蜍,1,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S1,褐樹蛙,0,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S1,澤蛙,0,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S2,小雨蛙,0,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S2,日本樹蛙,0,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S2,布氏樹蛙,0,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S2,艾氏樹蛙,3,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S2,拉都希氏赤蛙,0,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S2,虎皮蛙,0,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S2,貢德氏赤蛙,4,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S2,莫氏樹蛙,2,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S2,斯文豪氏赤蛙,0,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S2,黑眶蟾蜍,0,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S2,黑蒙西氏小雨蛙,0,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S2,腹斑蛙,0,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S2,盤古蟾蜍,0,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S2,褐樹蛙,0,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S2,澤蛙,0,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S3,小雨蛙,0,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S3,日本樹蛙,1,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S3,布氏樹蛙,15,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S3,艾氏樹蛙,0,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S3,拉都希氏赤蛙,0,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S3,虎皮蛙,0,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S3,貢德氏赤蛙,0,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S3,莫氏樹蛙,0,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S3,斯文豪氏赤蛙,0,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S3,黑眶蟾蜍,0,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S3,黑蒙西氏小雨蛙,0,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S3,腹斑蛙,1,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S3,盤古蟾蜍,0,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S3,褐樹蛙,0,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S3,澤蛙,1,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S4,小雨蛙,0,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S4,日本樹蛙,0,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S4,布氏樹蛙,0,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S4,艾氏樹蛙,0,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S4,拉都希氏赤蛙,1,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S4,虎皮蛙,0,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S4,貢德氏赤蛙,0,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S4,莫氏樹蛙,0,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S4,斯文豪氏赤蛙,0,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S4,黑眶蟾蜍,0,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S4,黑蒙西氏小雨蛙,0,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S4,腹斑蛙,0,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S4,盤古蟾蜍,0,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S4,褐樹蛙,0,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S4,澤蛙,0,花蓮縣,壽豐鄉,193縣道47K,墾地,121.506266,23.769877
2012,S1,小雨蛙,0,宜蘭縣,冬山鄉,三富農場,闊葉林,121.753721,24.617352
2012,S1,中國樹蟾,0,宜蘭縣,冬山鄉,三富農場,闊葉林,121.753721,24.617352
2012,S1,日本樹蛙,0,宜蘭縣,冬山鄉,三富農場,闊葉林,121.753721,24.617352
2012,S1,布氏樹蛙,0,宜蘭縣,冬山鄉,三富農場,闊葉林,121.753721,24.617352
2012,S1,艾氏樹蛙,38,宜蘭縣,冬山鄉,三富農場,闊葉林,121.753721,24.617352
2012,S1,拉都希氏赤蛙,16,宜蘭縣,冬山鄉,三富農場,闊葉林,121.753721,24.617352
2012,S1,長腳赤蛙,6,宜蘭縣,冬山鄉,三富農場,闊葉林,121.753721,24.617352
2012,S1,面天樹蛙,8,宜蘭縣,冬山鄉,三富農場,闊葉林,121.753721,24.617352
2012,S1,貢德氏赤蛙,0,宜蘭縣,冬山鄉,三富農場,闊葉林,121.753721,24.617352
2012,S1,莫氏樹蛙,60,宜蘭縣,冬山鄉,三富農場,闊葉林,121.753721,24.617352
2012,S1,斯文豪氏赤蛙,1,宜蘭縣,冬山鄉,三富農場,闊葉林,121.753721,24.617352
2012,S1,黑眶蟾蜍,2,宜蘭縣,冬山鄉,三富農場,闊葉林,121.753721,24.617352
2012,S1,腹斑蛙,0,宜蘭縣,冬山鄉,三富農場,闊葉林,121.753721,24.617352
2012,S1,福建大頭蛙,0,宜蘭縣,冬山鄉,三富農場,闊葉林,121.753721,24.617352
2012,S1,臺北樹蛙,2,宜蘭縣,冬山鄉,三富農場,闊葉林,121.753721,24.617352
2012,S1,盤古蟾蜍,4,宜蘭縣,冬山鄉,三富農場,闊葉林,121.753721,24.617352
2012,S1,褐樹蛙,0,宜蘭縣,冬山鄉,三富農場,闊葉林,121.753721,24.617352
2012,S1,澤蛙,0,宜蘭縣,冬山鄉,三富農場,闊葉林,121.753721,24.617352
2012,S2,小雨蛙,0,宜蘭縣,冬山鄉,三富農場,闊葉林,121.753721,24.617352
2012,S2,中國樹蟾,0,宜蘭縣,冬山鄉,三富農場,闊葉林,121.753721,24.617352
2012,S2,日本樹蛙,34,宜蘭縣,冬山鄉,三富農場,闊葉林,121.753721,24.617352
2012,S2,布氏樹蛙,3,宜蘭縣,冬山鄉,三富農場,闊葉林,121.753721,24.617352
2012,S2,艾氏樹蛙,25,宜蘭縣,冬山鄉,三富農場,闊葉林,121.753721,24.617352
