waterBody	siteName	waterQuality	month	season	siteCode	samplingDepth	temperature	waterTempeature	salinity	pH	DOByTitration	DOByElectrode	DOSaturation	SS	SSMethodLimit	chlorophyllA	chlorophyllAMethodLimit	ammoniaN	ammoniaNMethodLimit	nitrateN	nitrateNMethodLimit	PH4N	PH4NMethodLimit	nitriteN	nitriteNMethodLimit	silicate	silicateMethodLimit	Cd	CdMethodLimit	Cr	CrMethodLimit	Cu	CuMethidLimit	Zn	ZnMethodLimit	Pb	PbMethodLimit	Hg	HgMethodLimit	year
二仁溪口沿海海域	二仁溪口南側	乙	7	3	5184	1	30.4	29.3	33.7	8.2	NA	7	110.4	3.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0004	NA	0.0006	NA	0	0.0001	0	0.0003	2013
二仁溪口沿海海域	二仁溪口南側	乙	7	3	5184	1	32.3	31.7	33.7	8.2	NA	6.5	108	5.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00002	NA	NA	NA	0.0008	NA	0.0032	NA	0.0003	NA	0	0.0003	2015
二仁溪口沿海海域	二仁溪口南側	乙	7	3	5184	1	34.9	31.1	34.2	8.2	NA	6.6	106.6	3.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0004	NA	0.0009	NA	0.0001	NA	0	0.0003	2016
二仁溪口沿海海域	二仁溪口北側	乙	7	3	5185	1	30.5	29.4	33.5	8.2	NA	7.1	111.5	4.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00001	NA	NA	NA	0.0011	NA	0.0016	NA	0	0.0001	0	0.0003	2013
二仁溪口沿海海域	二仁溪口北側	乙	7	3	5185	1	34.8	31.7	33.8	8.2	NA	6.6	108.2	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0006	NA	0.0012	NA	0.0002	NA	0	0.0003	2016
二仁溪口沿海海域	二仁溪口北側	乙	7	3	5185	1	32.3	31.5	33.6	8.2	NA	6.3	103.9	5.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0006	NA	0.0009	NA	0.0002	NA	0	0.0003	2015
二仁溪口沿海海域	二仁溪口北側	乙	7	3	5185	1	32.8	31.4	33.8	8.4	NA	8.3	136.4	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0005	NA	0.0029	NA	0.0001	NA	0	0.0003	2014
二仁溪口沿海海域	二仁溪口外側	乙	7	3	5186	1	30.4	29.6	33.7	8.3	NA	7.3	115.4	2.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0006	NA	0.0012	NA	0	0.0001	0	0.0003	2013
二仁溪口沿海海域	二仁溪口外側	乙	7	3	5186	1	32.5	31.7	33.7	8.2	NA	6.4	104.6	5.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00001	NA	NA	NA	0.0007	NA	0.0018	NA	0.0002	NA	0	0.0003	2015
二仁溪口沿海海域	二仁溪口外側	乙	7	3	5186	1	34.8	31.2	33.9	8.2	NA	6.6	107.1	3.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0005	NA	0	0.0002	0.0001	NA	0	0.0003	2016
二仁溪口沿海海域	二仁溪口外側	乙	7	3	5186	1	32.8	31.5	33.8	8.4	NA	8.8	143.9	3.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.002	NA	0.0066	NA	0.0001	NA	0	0.0003	2014
二仁溪口沿海海域	二仁溪口	乙	7	3	5187	1	30.5	29.3	26.4	8	NA	5.8	88	40.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00012	NA	NA	NA	0.0032	NA	0.0241	NA	0	0.0001	0	0.0003	2013
二仁溪口沿海海域	二仁溪口	乙	7	3	5187	1	34.9	31.3	30.9	8.2	NA	5.8	95.2	6.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00002	NA	NA	NA	0.0019	NA	0.0024	NA	0	0.0001	0	0.0003	2016
二仁溪口沿海海域	二仁溪口	乙	7	3	5187	1	33	31.8	33.9	8.2	NA	6.6	108.6	8.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0004	NA	0.002	NA	0	0.0001	0	0.0003	2014
二仁溪口沿海海域	二仁溪口	乙	7	3	5187	1	32.6	31.4	33.6	8.2	NA	6.3	103.7	31.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00001	NA	NA	NA	0.0016	NA	0.0039	NA	0.0004	NA	0	0.0003	2015
二仁溪口沿海海域	二仁溪口外4海浬	乙	7	3	5188	1	32.7	30.4	33.9	8.2	NA	6.3	100.6	3.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0002	NA	0.0014	NA	0	0.0001	0	0.0003	2014
二仁溪口沿海海域	二仁溪口外4海浬	乙	7	3	5188	1	34.9	30.9	33.9	8.2	NA	6.5	104.6	3.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0006	NA	0.0016	NA	0.0002	NA	0	0.0003	2016
二仁溪口沿海海域	二仁溪口外4海浬	乙	7	3	5188	1	30.3	29.4	34.2	8.2	NA	6.4	102	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0021	NA	0.0015	NA	0.0002	NA	0	0.0003	2013
二仁溪口沿海海域	二仁溪口外4海浬	乙	7	3	5188	1	32.4	31	33.7	8.2	NA	6.7	109	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00001	NA	NA	NA	0.0006	NA	0.0015	NA	0.0002	NA	0	0.0003	2015
高雄港沿海海域	高雄港口外一	乙	7	3	5189	1	30.2	31	32.4	8.3	NA	7.2	115.7	2.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00002	NA	NA	NA	0.0014	NA	0.0029	NA	0	0.0001	0	0.0003	2014
高雄港沿海海域	高雄港口外一	乙	7	3	5189	1	32.6	30.5	33.1	8.3	NA	6.8	109.1	4.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00002	NA	NA	NA	0.0007	NA	0.0017	NA	0	0.0001	0	0.0003	2013
高雄港沿海海域	高雄港口外一	乙	7	3	5189	1	32.8	32	33.1	8.2	NA	6.4	103.8	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0012	NA	0.0041	NA	0.0005	NA	0	0.0003	2016
高雄港沿海海域	高雄港口外一	乙	7	3	5189	1	33.8	31.5	33.7	8.2	NA	6.8	111.1	3.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00001	NA	NA	NA	0.0006	NA	0.0015	NA	0.0002	NA	0	0.0003	2015
高雄港沿海海域	高雄港口外二	乙	7	3	5190	1	30.4	30.9	32.6	8.3	NA	7.3	116.2	2.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00001	NA	NA	NA	0.001	NA	0.0023	NA	0	0.0001	0	0.0003	2014
高雄港沿海海域	高雄港口外二	乙	7	3	5190	1	33	30	33.1	8.3	NA	6.9	109.5	2.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0006	NA	0.001	NA	0	0.0001	0	0.0003	2013
高雄港沿海海域	高雄港口外二	乙	7	3	5190	1	33.6	32.1	33.4	8.2	NA	6.6	107.8	3.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0007	NA	0.0028	NA	0.0003	NA	0	0.0003	2016
高雄港沿海海域	高雄港口外二	乙	7	3	5190	1	34.2	31.7	33.7	8.1	NA	6.5	106.5	9.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00002	NA	NA	NA	0.0009	NA	0.002	NA	0.0002	NA	0	0.0003	2015
高雄港沿海海域	高雄港口外三	乙	7	3	5191	1	30.5	31	32.6	8.3	NA	7.2	114.7	3.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0009	NA	0.0027	NA	0	0.0001	0	0.0003	2014
高雄港沿海海域	高雄港口外三	乙	7	3	5191	1	33	29.8	33.7	8.3	NA	6.5	103.1	2.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00001	NA	NA	NA	0.0008	NA	0.001	NA	0	0.0001	0	0.0003	2013
高雄港沿海海域	高雄港口外三	乙	7	3	5191	1	33.8	31.3	33.4	8.2	NA	6.4	103.7	3.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0008	NA	0.0016	NA	0.0004	NA	0	0.0003	2016
高雄港沿海海域	高雄港口外三	乙	7	3	5191	1	34.6	31.3	33.6	8.2	NA	7	113.6	8.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00001	NA	NA	NA	0.0007	NA	0.0016	NA	0.0003	NA	0	0.0003	2015
高雄港沿海海域	旗津	乙	7	3	5192	1	30.6	31	32.7	8.3	NA	7.2	115.1	2.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00004	NA	NA	NA	0.0008	NA	0.0015	NA	0	0.0001	0	0.0003	2014
高雄港沿海海域	旗津	乙	7	3	5192	1	32.9	30.1	33.2	8.3	NA	6.2	98.3	2.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0003	NA	0.0008	NA	0	0.0001	0	0.0003	2013
高雄港沿海海域	旗津	乙	7	3	5192	1	33.8	31.4	33.4	8.2	NA	6.6	107.5	3.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.001	NA	0.0025	NA	0.0003	NA	0	0.0003	2016
高雄港沿海海域	旗津	乙	7	3	5192	1	34.3	31.1	33.9	8.2	NA	6.5	106.2	5.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00001	NA	NA	NA	0.0006	NA	0.0017	NA	0.0003	NA	0	0.0003	2015
高屏溪口沿海海域	中芸港外	乙	7	3	5193	1	33.6	30.2	33.2	8.1	NA	6	95.5	4.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0007	NA	0.006	NA	0	0.0001	0	0.0003	2014
高屏溪口沿海海域	中芸港外	乙	7	3	5193	1	32	29.8	30	8.2	NA	6.3	98.7	11.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00001	NA	NA	NA	0.0003	NA	0.0019	NA	0	0.0001	0	0.0003	2013
高屏溪口沿海海域	中芸港外	乙	7	3	5193	1	31.4	30.1	17.6	8.1	NA	6.7	98.4	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00002	NA	NA	NA	0.0007	NA	0.0011	NA	0.0002	NA	0	0.0003	2016
高屏溪口沿海海域	中芸港外	乙	7	3	5193	1	34.2	30.1	32.1	8.1	NA	6.1	97.6	26.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00001	NA	NA	NA	0.0006	NA	0.0009	NA	0.0002	NA	0	0.0003	2015
高屏溪口沿海海域	高屏溪東港溪之間-1	乙	7	3	5194	1	31.1	30	27	8.1	NA	6.4	99.6	14.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00001	NA	NA	NA	0.0003	NA	0.0019	NA	0	0.0001	0	0.0003	2013
高屏溪口沿海海域	高屏溪東港溪之間-1	乙	7	3	5194	1	33.8	31.8	11.6	8.1	NA	7	101.5	15.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0007	NA	0.0018	NA	0	0.0001	0	0.0003	2014
高屏溪口沿海海域	高屏溪東港溪之間-1	乙	7	3	5194	1	33.8	30.7	7.4	8	NA	6.7	94.5	90.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00001	NA	NA	NA	0.0006	NA	0.0005	NA	0	0.0001	0	0.0003	2015
高屏溪口沿海海域	高屏溪東港溪之間-1	乙	7	3	5194	1	31.8	27.9	1	8.1	NA	5.9	75.8	273	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0004	NA	0	0.0002	0.0001	NA	0	0.0003	2016
高屏溪口沿海海域	高屏溪口外4海浬	乙	7	3	5195	1	30.1	31	31	8.2	NA	6.2	99.6	8.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00001	NA	NA	NA	0.0004	NA	0.0016	NA	0	0.0001	0	0.0003	2013
高屏溪口沿海海域	高屏溪口外4海浬	乙	7	3	5195	1	30.5	29.7	18.6	8.2	NA	6.9	100.8	9.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00001	NA	NA	NA	0.0007	NA	0.0009	NA	0	0.0001	0	0.0003	2016
高屏溪口沿海海域	高屏溪口外4海浬	乙	7	3	5195	1	31.8	30.1	29.8	8.1	NA	6.6	104.2	5.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00001	NA	NA	NA	0.0009	NA	0.0015	NA	0.001	NA	0	0.0003	2015
高屏溪口沿海海域	高屏溪口外4海浬	乙	7	3	5195	1	33.8	30.7	33.3	8.2	NA	6.4	103.1	4.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00001	NA	NA	NA	0.0007	NA	0.0044	NA	0.0003	NA	0	0.0003	2014
高屏溪口沿海海域	高屏溪出海口	乙	7	3	5196	1	30.9	29.9	19.5	8.1	NA	6.6	96.9	48.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0005	NA	0.0036	NA	0	0.0001	0	0.0003	2013
高屏溪口沿海海域	高屏溪出海口	乙	7	3	5196	1	31.6	30.1	25.3	8.1	NA	5.6	84.7	66.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00002	NA	NA	NA	0.0007	NA	0.0016	NA	0	0.0001	0	0.0003	2016
高屏溪口沿海海域	高屏溪出海口	乙	7	3	5196	1	33.9	30.4	30.9	8.1	NA	6.2	98.5	12.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0006	NA	0.0016	NA	0	0.0001	0	0.0003	2015
高屏溪口沿海海域	高屏溪出海口	乙	7	3	5196	1	33.9	29.9	33.4	8.1	NA	6	95.5	5.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0003	NA	0.0028	NA	0.0001	NA	0	0.0003	2014
高屏溪口沿海海域	東港溪出海口	乙	7	3	5197	1	33.7	31.2	26.9	7.9	NA	5.4	83.8	5.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0008	NA	0.0023	NA	0	0.0001	0	0.0003	2014
高屏溪口沿海海域	東港溪出海口	乙	7	3	5197	1	31.8	30	25.3	7.8	NA	5.5	84.1	18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00001	NA	NA	NA	0.0024	NA	0.002	NA	0	0.0001	0	0.0003	2016
高屏溪口沿海海域	東港溪出海口	乙	7	3	5197	1	31	29	33	8.2	NA	6.5	99	8.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00001	NA	NA	NA	0.0003	NA	0.0016	NA	0	0.0001	0	0.0003	2013
高屏溪口沿海海域	東港溪出海口	乙	7	3	5197	1	33.5	30.6	9.9	7.7	NA	4.7	67.1	35.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00001	NA	NA	NA	0.0011	NA	0.0046	NA	0.0003	NA	0	0.0003	2015
大鵬灣沿海海域	大鵬灣灣內-1	乙	7	3	5198	1	28.6	27.8	31.8	8.3	NA	6.5	100.3	15.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00001	NA	NA	NA	0.0012	NA	0.0055	NA	0	0.0001	0	0.0003	2015
大鵬灣沿海海域	大鵬灣灣內-1	乙	7	3	5198	1	33.5	32.1	31.2	8.3	NA	8.2	132	13.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00002	NA	NA	NA	0.0021	NA	0.0009	NA	0	0.0001	0	0.0003	2013
大鵬灣沿海海域	大鵬灣灣內-1	乙	7	3	5198	1	33.4	33	33.3	8.3	NA	7.3	121.3	9.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0006	NA	0.0007	NA	0	0.0001	0	0.0003	2014
大鵬灣沿海海域	大鵬灣灣內-1	乙	7	3	5198	1	31.8	31.3	16.8	9.1	NA	19.9	297	21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0013	NA	0.0016	NA	0.0001	NA	0	0.0003	2016
大鵬灣沿海海域	大鵬灣灣內-2	乙	7	3	5199	1	31.6	30.5	14.8	9.1	NA	19.4	287	16.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0012	NA	0	0.0002	0	0.0001	0	0.0003	2016
大鵬灣沿海海域	大鵬灣灣內-2	乙	7	3	5199	1	33.3	32	29.7	8.3	NA	7.4	119.3	33.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00001	NA	NA	NA	0.0011	NA	0.0008	NA	0	0.0001	0	0.0003	2013
大鵬灣沿海海域	大鵬灣灣內-2	乙	7	3	5199	1	33.8	33.7	32.7	8.3	NA	8	134.2	10.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0005	NA	0.0008	NA	0	0.0001	0	0.0003	2014
大鵬灣沿海海域	大鵬灣灣內-2	乙	7	3	5199	1	28.5	27.5	33	8.3	NA	6.2	95	13.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00001	NA	NA	NA	0.0008	NA	0.0028	NA	0.0001	NA	0	0.0003	2015
南灣核三廠沿海海域	核三廠出水口右側	乙	7	3	5200	1	28.9	29.1	33.3	8.2	NA	6.6	101.6	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0002	NA	0.0013	NA	0	0.0001	0	0.0003	2013
南灣核三廠沿海海域	核三廠出水口右側	乙	7	3	5200	1	27.2	29.1	34	8.2	NA	6	95.8	7.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00002	NA	NA	NA	0.0023	NA	0.0252	NA	0.0023	NA	0	0.0003	2015
南灣核三廠沿海海域	核三廠出水口右側	乙	7	3	5200	1	30.5	30.8	34	8.2	NA	6.7	107.8	3.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0006	NA	0.0055	NA	0.0004	NA	0	0.0003	2016
南灣核三廠沿海海域	核三廠出水口右側	乙	7	3	5200	1	32.7	30	33.4	8.2	NA	6.1	97.9	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0004	NA	0.0045	NA	0.0001	NA	0	0.0003	2014
南灣核三廠沿海海域	核三廠出水口左側	乙	7	3	5201	1	29.8	30.7	33.3	8.2	NA	6.4	99.6	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0005	NA	0.0012	NA	0	0.0001	0	0.0003	2013
南灣核三廠沿海海域	核三廠出水口左側	乙	7	3	5201	1	27.4	29.4	34.1	8.2	NA	6	96.1	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00002	NA	NA	NA	0.0014	NA	0.0096	NA	0.0002	NA	0	0.0003	2015
南灣核三廠沿海海域	核三廠出水口左側	乙	7	3	5201	1	32.5	30.3	33.4	8.1	NA	6.2	100.1	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0004	NA	0.0033	NA	0.0002	NA	0	0.0003	2014
南灣核三廠沿海海域	核三廠出水口左側	乙	7	3	5201	1	31	30.8	34.1	8.2	NA	6.6	107	4.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0005	NA	0.0027	NA	0.0002	NA	0	0.0003	2016
南灣核三廠沿海海域	核三廠入水口	乙	7	3	5202	1	32.7	30	33.7	8.2	NA	6.1	97.7	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0006	NA	0.0058	NA	0	0.0001	0	0.0003	2014
南灣核三廠沿海海域	核三廠入水口	乙	7	3	5202	1	30.8	29.1	33.1	8.2	NA	6.6	102.5	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0005	NA	0.0011	NA	0	0.0001	0	0.0003	2013
南灣核三廠沿海海域	核三廠入水口	乙	7	3	5202	1	27.4	29.5	34.1	8.2	NA	6	96.6	3.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00002	NA	NA	NA	0.0016	NA	0.0159	NA	0.0016	NA	0	0.0003	2015
南灣核三廠沿海海域	核三廠入水口	乙	7	3	5202	1	31.2	28.9	34.1	8.2	NA	6.5	102.2	4.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0007	NA	0.0067	NA	0.0002	NA	0	0.0003	2016
南灣核三廠沿海海域	後壁湖漁港	乙	7	3	5203	1	32.7	30.3	33.8	8.2	NA	6.5	104.6	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0005	NA	0.005	NA	0	0.0001	0	0.0003	2014
南灣核三廠沿海海域	後壁湖漁港	乙	7	3	5203	1	31.4	28.9	34	8.2	NA	6.6	103.8	2.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0007	NA	0.0041	NA	0	0.0001	0	0.0003	2016
南灣核三廠沿海海域	後壁湖漁港	乙	7	3	5203	1	30.9	29.7	33.2	8.1	NA	6.3	99	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0007	NA	0.0014	NA	0	0.0001	0	0.0003	2013
南灣核三廠沿海海域	後壁湖漁港	乙	7	3	5203	1	27.3	29.5	34.1	8.2	NA	6.3	100.1	2.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00001	NA	NA	NA	0.0016	NA	0.0102	NA	0.0004	NA	0	0.0003	2015
南灣核三廠沿海海域	南灣	乙	7	3	5204	1	30.8	29.3	33.1	8.2	NA	6.5	101	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0003	NA	0.0008	NA	0	0.0001	0	0.0003	2013
南灣核三廠沿海海域	南灣	乙	7	3	5204	1	27.3	29.8	33.9	8.2	NA	6.2	98.7	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00002	NA	NA	NA	0.0013	NA	0.011	NA	0.0007	NA	0	0.0003	2015
南灣核三廠沿海海域	南灣	乙	7	3	5204	1	31.2	28.7	34.1	8.2	NA	6.8	105.6	3.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0006	NA	0.0062	NA	0.0001	NA	0	0.0003	2016
南灣核三廠沿海海域	南灣	乙	7	3	5204	1	32.3	30.4	33.6	8.2	NA	6	97.2	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0004	NA	0.0046	NA	0.0001	NA	0	0.0003	2014
南灣核三廠沿海海域	石牛溪口	乙	7	3	5205	1	32.5	30.6	33.6	8.2	NA	6.1	98.8	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0007	NA	0.006	NA	0	0.0001	0	0.0003	2014
南灣核三廠沿海海域	石牛溪口	乙	7	3	5205	1	31.1	29.3	33.1	8.2	NA	6.5	100.7	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0002	NA	0.0005	NA	0	0.0001	0	0.0003	2013
南灣核三廠沿海海域	石牛溪口	乙	7	3	5205	1	27.3	29.5	33.9	8.2	NA	6.2	98.5	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0008	NA	0.0065	NA	0.0003	NA	0	0.0003	2015
南灣核三廠沿海海域	石牛溪口	乙	7	3	5205	1	31.3	28.9	34	8.2	NA	6.9	107.7	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0004	NA	0.0031	NA	0.0001	NA	0	0.0003	2016
台東沿海海域	卑南溪河口	甲	7	3	5206	1	32.1	28.6	34.2	8.2	NA	6.5	101.2	8.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00001	NA	NA	NA	0.0006	NA	0.0057	NA	0	0.0001	0	0.0003	2014
台東沿海海域	卑南溪河口	甲	7	3	5206	1	34.2	30.2	34.5	8.1	NA	6.1	97.8	3.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00002	NA	NA	NA	0.0005	NA	0.0015	NA	0.0012	NA	0	0.0003	2013
台東沿海海域	卑南溪河口	甲	7	3	5206	1	32.6	29.2	32.2	8.2	NA	6.7	105.3	11.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00001	NA	NA	NA	0.0008	NA	0.0051	NA	0.0001	NA	0	0.0003	2016
台東沿海海域	卑南溪河口	甲	7	3	5206	1	31.5	28.8	33.9	8.1	NA	6.3	99.1	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0013	NA	0.0021	NA	0.0001	NA	0	0.0003	2015
台東沿海海域	知本溪口	甲	7	3	5207	1	34.4	29.3	34.3	8.1	NA	6.4	101.3	6.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0003	NA	0.0008	NA	0.0011	NA	0	0.0003	2013
台東沿海海域	知本溪口	甲	7	3	5207	1	33	29.6	33.5	8.2	NA	6.8	108.2	2.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.001	NA	0.0054	NA	0.0003	NA	0	0.0003	2016
